年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	0901110001-  	- - - Arabica (Coffea arabica)	0	 	051	008	09
2018	HS2017	0901110002-  	- - - Robusta (Coffea canephora)	0	 	051	008	09
2018	HS2017	0901110009-  	- - - Other	0	 	051	008	09
2018	HS2017	0901120001-  	- - - Arabica (Coffea arabica)	0	 	051	008	09
2018	HS2017	0901120002-  	- - - Robusta (Coffea canephora)	0	 	051	008	09
2018	HS2017	0901120009-  	- - - Other	0	 	051	008	09
2018	HS2017	0901210001-  	- - - - Arabica (Coffea arabica)	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901210002-  	- - - - Robusta (Coffea canephora)	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901210008-  	- - - - Other	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901210009-  	- - - Other	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901220001-  	- - - - Arabica (Coffea arabica)	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901220002-  	- - - - Robusta (Coffea canephora)	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901220008-  	- - - - Other	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901220009-  	- - - Other	 	8% but not less than 0.16 euro per kg	051	008	09
2018	HS2017	0901901000-  	- - Coffee husks and skins	5	 	051	008	09
2018	HS2017	0901909000-  	- - Coffee substitutes containing coffee	5	 	051	008	09
2018	HS2017	0902100001-  	- - In disposable packaging	11	 	051	008	09
2018	HS2017	0902100009-  	- - Other	11	 	051	008	09
2018	HS2017	0902200000-  	- Other green tea (not fermented)	0	 	051	008	09
2018	HS2017	0902300001-  	- - In disposable packaging	11	 	051	008	09
2018	HS2017	0902300009-  	- - Other	11	 	051	008	09
2018	HS2017	0902400000-  	- Other black tea (fermented) and other partly fermented tea	0	 	051	008	09
2018	HS2017	0903000000-  	Maté or Paraguay tea	5	 	051	008	09
2018	HS2017	0904110000-  	- - Neither crushed nor ground	3	 	051	008	09
2018	HS2017	0904120000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0904211000-  	- - - Sweet peppers	5	 	051	008	09
2018	HS2017	0904219000-  	- - - Other	5	 	051	008	09
2018	HS2017	0904220000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0905100000-  	- Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0905200000-  	- Crushed or ground	5	 	051	008	09
2018	HS2017	0906110000-  	- - Cinnamon (Cinnamomum zeylanicum Blume)	3	 	051	008	09
2018	HS2017	0906190000-  	- - Other	3	 	051	008	09
2018	HS2017	0906200000-  	- Crushed or ground	3	 	051	008	09
2018	HS2017	0907100000-  	- Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0907200000-  	- Crushed or ground	5	 	051	008	09
2018	HS2017	0908110000-  	- - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0908120000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0908210000-  	- - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0908220000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0908310000-  	- - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0908320000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0909210000-  	- - Neither crushed nor ground:	5	 	051	008	09
2018	HS2017	0909220000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0909310000-  	- - Neither crushed nor ground:	5	 	051	008	09
2018	HS2017	0909320000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0909610001-  	- - - Seeds of anise or badian	3	 	051	008	09
2018	HS2017	0909610002-  	- Seeds of cumin or fennel; juniper berries:	5	 	051	008	09
2018	HS2017	0909620001-  	- - - Seeds of anise or badian	3	 	051	008	09
2018	HS2017	0909620002-  	- Seeds of cumin or fennel; juniper berries:	5	 	051	008	09
2018	HS2017	0910110000-  	- - Neither crushed nor ground	3	 	051	008	09
2018	HS2017	0910120000-  	- - Crushed or ground	3	 	051	008	09
2018	HS2017	0910201000-  	- - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0910209000-  	- - Crushed or ground	5	 	051	008	09
2018	HS2017	0910300000-  	- Turmeric (curcuma)	3	 	051	008	09
2018	HS2017	0910910500-  	- - - Curry	5	 	051	008	09
2018	HS2017	0910911000-  	- - - - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0910919000-  	- - - - Crushed or ground	5	 	051	008	09
2018	HS2017	0910991000-  	- - - Fenugreek seeds	5	 	051	008	09
2018	HS2017	0910993100-  	- - - - - Wild thyme (Thymus serpyllum)	5	 	051	008	09
2018	HS2017	0910993300-  	- - - - - Other	5	 	051	008	09
2018	HS2017	0910993900-  	- - - - Crushed or ground	5	 	051	008	09
2018	HS2017	0910995000-  	- - - Bay leaves	5	 	051	008	09
2018	HS2017	0910999100-  	- - - - Neither crushed nor ground	5	 	051	008	09
2018	HS2017	0910999900-  	- - - - Crushed or ground	5	 	051	008	09
