年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	2601110000-  	- - Non-agglomerated	0	 	051	008	26
2018	HS2017	2601120000-  	- - Agglomerated	0	 	051	008	26
2018	HS2017	2601200000-  	- Roasted iron pyrites	5	 	051	008	26
2018	HS2017	2602000000-  	Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight	5	 	051	008	26
2018	HS2017	2603000000-  	Copper ores and concentrates	3	 	051	008	26
2018	HS2017	2604000000-  	Nickel ores and concentrates	5	 	051	008	26
2018	HS2017	2605000000-  	Cobalt ores and concentrates	5	 	051	008	26
2018	HS2017	2606000000-  	Aluminium ores and concentrates	5	 	051	008	26
2018	HS2017	2607000001-  	- - With lead content, by weight, of 45 % or more	3	 	051	008	26
2018	HS2017	2607000009-  	- Other	3	 	051	008	26
2018	HS2017	2608000000-  	Zinc ores and concentrates	0	 	051	008	26
2018	HS2017	2609000000-  	Tin ores and concentrates	0	 	051	008	26
2018	HS2017	2610000000-  	Chromium ores and concentrates	5	 	051	008	26
2018	HS2017	2611000000-  	Tungsten ores and concentrates	0	 	051	008	26
2018	HS2017	2612101000-  	- - Uranium ores and pitchblende, and concentrates thereof, with a uranium content of more than 5% by weight	5	 	051	008	26
2018	HS2017	2612109000-  	- - Other	5	 	051	008	26
2018	HS2017	2612201000-  	- - Monazite; urano-thorianite and other thorium ores and concentrates, with a thorium content of more than 20% by weight	5	 	051	008	26
2018	HS2017	2612209000-  	- - Other	5	 	051	008	26
2018	HS2017	2613100000-  	- Roasted	0	 	051	008	26
2018	HS2017	2613900000-  	- Other	0	 	051	008	26
2018	HS2017	2614000000-  	Titanium ores and concentrates	0	 	051	008	26
2018	HS2017	2615100000-  	- Zirconium ores and concentrates	0	 	051	008	26
2018	HS2017	2615900001-  	- - Niobium and tantalum ores and concentrates	0	 	051	008	26
2018	HS2017	2615900009-  	- - Vanadium ores and concentrates	5	 	051	008	26
2018	HS2017	2616100000-  	- Silver ores and concentrates	3	 	051	008	26
2018	HS2017	2616900000-  	- Other	3	 	051	008	26
2018	HS2017	2617100000-  	- Antimony ores and concentrates	3	 	051	008	26
2018	HS2017	2617900000-  	- Other	0	 	051	008	26
2018	HS2017	2618000000-  	Granulated slag (slag sand) from the manufacture of iron or steel	5	 	051	008	26
2018	HS2017	2619002000-  	- Waste suitable for the extraction of iron or manganese	5	 	051	008	26
2018	HS2017	2619009000-  	- Other	5	 	051	008	26
2018	HS2017	2620110000-  	- - Hard zinc spelter	5	 	051	008	26
2018	HS2017	2620190000-  	- - Other	5	 	051	008	26
2018	HS2017	2620210000-  	- - Leaded gasoline sludges and leaded anti-knock compound sludges	5	 	051	008	26
2018	HS2017	2620290000-  	- - Other	5	 	051	008	26
2018	HS2017	2620300000-  	- Containing mainly copper	5	 	051	008	26
2018	HS2017	2620400000-  	- Containing mainly aluminium	5	 	051	008	26
2018	HS2017	2620600000-  	- Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds	5	 	051	008	26
2018	HS2017	2620910000-  	- - Containing antimony, beryllium, cadmium, chromium or their mixtures	5	 	051	008	26
2018	HS2017	2620991000-  	- - - Containing mainly nickel	5	 	051	008	26
2018	HS2017	2620992000-  	- - - Containing mainly niobium or tantalum	0	 	051	008	26
2018	HS2017	2620994000-  	- - - Containing mainly tin	5	 	051	008	26
2018	HS2017	2620996000-  	- - - Containing mainly titanium	5	 	051	008	26
2018	HS2017	2620999501-  	- - - - Containing mainly tungsten	5	 	051	008	26
2018	HS2017	2620999502-  	- - - - Containing mainly molybdenum	5	 	051	008	26
2018	HS2017	2620999503-  	- - - - Containing mainly cobalt	5	 	051	008	26
2018	HS2017	2620999504-  	- - - - Containing mainly zirconium	5	 	051	008	26
2018	HS2017	2620999509-  	- - - - Other	0	 	051	008	26
2018	HS2017	2621100000-  	- Ash and residues from the incineration of municipal waste	5	 	051	008	26
2018	HS2017	2621900000-  	- Other	5	 	051	008	26
