年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2018	HS2017	0801110000-  	- - Desiccated	3	 	051	008	08
2018	HS2017	0801120000-  	- - In the inner shell (endocarp)	3	 	051	008	08
2018	HS2017	0801190000-  	- - Other	3	 	051	008	08
2018	HS2017	0801210000-  	- - In shell	5	 	051	008	08
2018	HS2017	0801220000-  	- - Shelled	5	 	051	008	08
2018	HS2017	0801310000-  	- - In shell	5	 	051	008	08
2018	HS2017	0801320000-  	- - Shelled	0	 	051	008	08
2018	HS2017	0802111000-  	- - - Bitter	0	 	051	008	08
2018	HS2017	0802119000-  	- - - Other	0	 	051	008	08
2018	HS2017	0802121000-  	- - - Bitter	0	 	051	008	08
2018	HS2017	0802129000-  	- - - Other	0	 	051	008	08
2018	HS2017	0802210000-  	- - In shell	5	 	051	008	08
2018	HS2017	0802220000-  	- - Shelled	0	 	051	008	08
2018	HS2017	0802310000-  	- - In shell	5	 	051	008	08
2018	HS2017	0802320000-  	- - Shelled	5	 	051	008	08
2018	HS2017	0802410000-  	- - In shell	5	 	051	008	08
2018	HS2017	0802420000-  	- - Shelled	5	 	051	008	08
2018	HS2017	0802510000-  	- - In shell	5	 	051	008	08
2018	HS2017	0802520000-  	- - Shelled	5	 	051	008	08
2018	HS2017	0802610000-  	- - In shell	5	 	051	008	08
2018	HS2017	0802620000-  	- - Shelled	5	 	051	008	08
2018	HS2017	0802700000-  	- Kola nuts (Cola spp.)	5	 	051	008	08
2018	HS2017	0802800000-  	- Areca nuts	5	 	051	008	08
2018	HS2017	0802901000-  	- - Pecans	5	 	051	008	08
2018	HS2017	0802905000-  	- - Pine nuts (Pinus spp.)	5	 	051	008	08
2018	HS2017	0802908500-  	- - Other	5	 	051	008	08
2018	HS2017	0803101000-  	- - Fresh:	 	5% but not less than 0.02 euro per kg	051	008	08
2018	HS2017	0803109000-  	- - Dried	 	4% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0803901000-  	- - Fresh:	 	4% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0803909000-  	- - Dried	 	4% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0804100000-  	- Dates	5	 	051	008	08
2018	HS2017	0804201000-  	- - Fresh	5	 	051	008	08
2018	HS2017	0804209000-  	- - Dried	5	 	051	008	08
2018	HS2017	0804300001-  	- - Fresh:	3	 	051	008	08
2018	HS2017	0804300009-  	- - Dried	3	 	051	008	08
2018	HS2017	0804400000-  	- Avocados	5	 	051	008	08
2018	HS2017	0804500001-  	- - Fresh:	3	 	051	008	08
2018	HS2017	0804500009-  	- - Dried	5	 	051	008	08
2018	HS2017	0805102000-  	- - Sweet oranges, fresh	 	5% but not less than 0.017 euro per kg	051	008	08
2018	HS2017	0805108000-  	- - Other	 	5% but not less than 0.017 euro per kg	051	008	08
2018	HS2017	0805210000-  	- - Mandarins (including tangerines and satsumas)	 	5% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0805220000-  	- - Clementines	 	5% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0805290000-  	- - Other	 	5% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0805400000-  	- Grapefruit, including pomelos	 	5% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0805501000-  	- - Lemons (Citrus limon, Citrus limonum)	 	5% but not less than 0.015 euro per kg	051	008	08
2018	HS2017	0805509000-  	- - Limes (Citrus aurantifolia, Citrus latifolia)	5	 	051	008	08
2018	HS2017	0805900000-  	- Other	5	 	051	008	08
2018	HS2017	0806101000-  	- - Table grapes	7.5	 	051	008	08
2018	HS2017	0806109000-  	- - Other	7.5	 	051	008	08
2018	HS2017	0806201000-  	- - Currants	7.5	 	051	008	08
2018	HS2017	0806203000-  	- - Sultanas	7.5	 	051	008	08
2018	HS2017	0806209000-  	- - Other	7.5	 	051	008	08
2018	HS2017	0807110000-  	- - Watermelons	7.5	 	051	008	08
2018	HS2017	0807190000-  	- - Other	7.5	 	051	008	08
2018	HS2017	0807200000-  	- Papayas	3	 	051	008	08
2018	HS2017	0808101000-  	- - Cider apples, in bulk, from September 16 to December 15	 	0.088 euro per kg	051	008	08
2018	HS2017	0808108001-  	- - - From January 1 to March 31	 	0.036 euro per kg	051	008	08
2018	HS2017	0808108002-  	- - - From April 1 to June 30	 	0.031 euro per kg	051	008	08
2018	HS2017	0808108003-  	- - - From July 1 to July 31	 	0.036 euro per kg	051	008	08
2018	HS2017	0808108005-  	- - - - Golden Delicious or Granny Smith	 	0.088 euro per kg	051	008	08
2018	HS2017	0808108006-  	- - - - Other	 	0.068 euro per kg	051	008	08
2018	HS2017	0808108007-  	- - - - Golden Delicious or Granny Smith	 	0.055 euro per kg	051	008	08
2018	HS2017	0808108008-  	- - - - Other	 	0.054 euro per kg	051	008	08
2018	HS2017	0808301000-  	- - Perry pears, in bulk, from August 1 to December 31	5	 	051	008	08
2018	HS2017	0808309000-  	- - Other	5	 	051	008	08
2018	HS2017	0808400000-  	- Quinces	5	 	051	008	08
2018	HS2017	0809100000-  	- Apricots	7.5	 	051	008	08
2018	HS2017	0809210000-  	- - Sour cherries (Prunus cerasus)	7.5	 	051	008	08
2018	HS2017	0809290000-  	- - Other	7.5	 	051	008	08
2018	HS2017	0809301000-  	- - Nectarines	7.5	 	051	008	08
2018	HS2017	0809309000-  	- - Other	7.5	 	051	008	08
2018	HS2017	0809400500-  	- - Plums	7.5	 	051	008	08
2018	HS2017	0809409000-  	- - Sloes	7.5	 	051	008	08
2018	HS2017	0810100000-  	- Strawberries	5	 	051	008	08
2018	HS2017	0810201000-  	- - Raspberries	5	 	051	008	08
2018	HS2017	0810209000-  	- - Other	5	 	051	008	08
2018	HS2017	0810301000-  	- - Black currants	10	 	051	008	08
2018	HS2017	0810303000-  	- - Red currants	10	 	051	008	08
2018	HS2017	0810309000-  	- - Other	10	 	051	008	08
2018	HS2017	0810401000-  	- - Cowberries (fruit of the species Vaccinium vitis-idaea)	10	 	051	008	08
2018	HS2017	0810403000-  	- - Fruit of the species Vaccinium myrtillus	10	 	051	008	08
2018	HS2017	0810405000-  	- - Fruit of the species Vaccinium macrocarpon and Vaccinium corymbosum	10	 	051	008	08
2018	HS2017	0810409000-  	- - Other	5	 	051	008	08
2018	HS2017	0810500000-  	- Kiwifruit	0	 	051	008	08
2018	HS2017	0810600000-  	- Durians	0	 	051	008	08
2018	HS2017	0810700000-  	- Persimmons	5	 	051	008	08
2018	HS2017	0810902000-  	- - Tamarinds, cashew apples, lychees, jackfruit, sapodilla plums, passion fruit, carambola and pitahaya	0	 	051	008	08
2018	HS2017	0810907500-  	- - Other	5	 	051	008	08
2018	HS2017	0811101100-  	- - With a sugar content exceeding 13 % by weight	10	 	051	008	08
2018	HS2017	0811101900-  	- - - Other	10	 	051	008	08
2018	HS2017	0811109000-  	- - Other	10	 	051	008	08
2018	HS2017	0811201100-  	- - With a sugar content exceeding 13 % by weight	10	 	051	008	08
2018	HS2017	0811201900-  	- - - Other	10	 	051	008	08
2018	HS2017	0811203100-  	- - - Raspberries	10	 	051	008	08
2018	HS2017	0811203900-  	- - - Black currants	10	 	051	008	08
2018	HS2017	0811205100-  	- - - Red currants	10	 	051	008	08
2018	HS2017	0811205900-  	- - - Blackberries and mulberries	10	 	051	008	08
2018	HS2017	0811209000-  	- - - Other	10	 	051	008	08
2018	HS2017	0811901101-  	- - - - - Coconuts	5	 	051	008	08
2018	HS2017	0811901109-  	- - - - - Other	8	 	051	008	08
2018	HS2017	0811901900-  	- - - - Other	8	 	051	008	08
2018	HS2017	0811903101-  	- - - - - Coconuts	5	 	051	008	08
2018	HS2017	0811903109-  	- - - - - Other	8	 	051	008	08
2018	HS2017	0811903900-  	- - - - Other	8	 	051	008	08
2018	HS2017	0811905000-  	- - - Fruit of the species Vaccinium myrtillus	8	 	051	008	08
2018	HS2017	0811907000-  	- - - Fruit of the species Vaccinium macrocarpon and Vaccinium corymbosum	8	 	051	008	08
2018	HS2017	0811907500-  	- - - Sour cherries (Prunus cerasus)	8	 	051	008	08
2018	HS2017	0811908000-  	- - - - Other	8	 	051	008	08
2018	HS2017	0811908501-  	- - - - Coconuts	5	 	051	008	08
2018	HS2017	0811908509-  	- - - - Other	8	 	051	008	08
2018	HS2017	0811909500-  	- - - Other	8	 	051	008	08
2018	HS2017	0812100000-  	- Cherries	10	 	051	008	08
2018	HS2017	0812902500-  	- - Apricots; oranges	10	 	051	008	08
2018	HS2017	0812903000-  	- - Papayas	10	 	051	008	08
2018	HS2017	0812904000-  	- - Fruit of the species Vaccinium myrtillus	10	 	051	008	08
2018	HS2017	0812907000-  	- - Guavas, mangoes, mangosteens, tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola, pitahaya and tropical nuts	5	 	051	008	08
2018	HS2017	0812909800-  	- - Other	10	 	051	008	08
2018	HS2017	0813100000-  	- Apricots	10	 	051	008	08
2018	HS2017	0813200000-  	- Dried plums	7.5	 	051	008	08
2018	HS2017	0813300000-  	- Apples	8	 	051	008	08
2018	HS2017	0813401000-  	- - Peaches, including nectarines	7.5	 	051	008	08
2018	HS2017	0813403000-  	- - Pears	7.5	 	051	008	08
2018	HS2017	0813405000-  	- - Papayas	5	 	051	008	08
